country,country_code,income_group,method,region,year,outbound,increase_rate
Nepal,NPL,Low income,TFN,South Asia,2013,113179,57.497112
Nepal,NPL,Low income,TFN,South Asia,2014,123805,9.388668
Netherlands,NLD,High income: OECD,THSR,Europe & Central Asia,2004,81700,
Netherlands,NLD,High income: OECD,THSR,Europe & Central Asia,2005,96300,17.870257
Netherlands,NLD,High income: OECD,THSR,Europe & Central Asia,2006,95300,-1.038422
Netherlands,NLD,High income: OECD,THSR,Europe & Central Asia,2007,108100,13.43127
Netherlands,NLD,High income: OECD,THSR,Europe & Central Asia,2008,112800,4.347826
Netherlands,NLD,High income: OECD,THSR,Europe & Central Asia,2009,122500,8.599291
Netherlands,NLD,High income: OECD,THSR,Europe & Central Asia,2010,124300,1.469388
Netherlands,NLD,High income: OECD,THSR,Europe & Central Asia,2011,155700,25.261464
Netherlands,NLD,High income: OECD,THSR,Europe & Central Asia,2012,172800,10.982659
Netherlands,NLD,High income: OECD,THSR,Europe & Central Asia,2013,192000,11.111111
Netherlands,NLD,High income: OECD,THSR,Europe & Central Asia,2014,209000,8.854167
New Caledonia,NCL,High income: nonOECD,TFR,East Asia & Pacific,1995,17,
New Caledonia,NCL,High income: nonOECD,TFR,East Asia & Pacific,1996,10,-41.176471
New Caledonia,NCL,High income: nonOECD,TFR,East Asia & Pacific,1997,33,230
New Caledonia,NCL,High income: nonOECD,TFR,East Asia & Pacific,1998,18,-45.454545
New Caledonia,NCL,High income: nonOECD,TFR,East Asia & Pacific,1999,35,94.444444
New Caledonia,NCL,High income: nonOECD,TFR,East Asia & Pacific,2000,17,-51.428571
New Caledonia,NCL,High income: nonOECD,TFR,East Asia & Pacific,2001,73,329.411765
New Caledonia,NCL,High income: nonOECD,TFR,East Asia & Pacific,2002,42,-42.465753
New Caledonia,NCL,High income: nonOECD,TFR,East Asia & Pacific,2003,8,-80.952381
New Caledonia,NCL,High income: nonOECD,TFR,East Asia & Pacific,2004,24,200
New Caledonia,NCL,High income: nonOECD,TFR,East Asia & Pacific,2005,124,416.666667
New Caledonia,NCL,High income: nonOECD,TFR,East Asia & Pacific,2006,136,9.677419
New Caledonia,NCL,High income: nonOECD,TFR,East Asia & Pacific,2007,177,30.147059
New Caledonia,NCL,High income: nonOECD,TFR,East Asia & Pacific,2008,206,16.384181
New Caledonia,NCL,High income: nonOECD,TFR,East Asia & Pacific,2009,166,-19.417476
New Caledonia,NCL,High income: nonOECD,TFR,East Asia & Pacific,2010,499,200.60241
New Caledonia,NCL,High income: nonOECD,TFR,East Asia & Pacific,2011,649,30.06012
New Caledonia,NCL,High income: nonOECD,TFR,East Asia & Pacific,2012,774,19.260401
New Caledonia,NCL,High income: nonOECD,TFR,East Asia & Pacific,2013,401,-48.191214
New Caledonia,NCL,High income: nonOECD,TFR,East Asia & Pacific,2014,279,-30.42394
New Zealand,NZL,High income: OECD,VFR,East Asia & Pacific,1995,8918,
New Zealand,NZL,High income: OECD,VFR,East Asia & Pacific,1996,13646,53.016371
New Zealand,NZL,High income: OECD,VFR,East Asia & Pacific,1997,17551,28.616444
New Zealand,NZL,High income: OECD,VFR,East Asia & Pacific,1998,16410,-6.501054
New Zealand,NZL,High income: OECD,VFR,East Asia & Pacific,1999,23241,41.627057
New Zealand,NZL,High income: OECD,VFR,East Asia & Pacific,2000,33502,44.150424
New Zealand,NZL,High income: OECD,VFR,East Asia & Pacific,2001,53174,58.718882
New Zealand,NZL,High income: OECD,VFR,East Asia & Pacific,2002,76534,43.931245
New Zealand,NZL,High income: OECD,VFR,East Asia & Pacific,2003,65989,-13.77819
New Zealand,NZL,High income: OECD,VFR,East Asia & Pacific,2004,84368,27.851612
New Zealand,NZL,High income: OECD,VFR,East Asia & Pacific,2005,87850,4.127157
New Zealand,NZL,High income: OECD,VFR,East Asia & Pacific,2006,105716,20.336938
New Zealand,NZL,High income: OECD,VFR,East Asia & Pacific,2007,120804,14.272201
New Zealand,NZL,High income: OECD,VFR,East Asia & Pacific,2008,112398,-6.958379
New Zealand,NZL,High income: OECD,VFR,East Asia & Pacific,2009,102259,-9.020623
New Zealand,NZL,High income: OECD,VFR,East Asia & Pacific,2010,122712,20.001173
New Zealand,NZL,High income: OECD,VFR,East Asia & Pacific,2011,145524,18.589869
New Zealand,NZL,High income: OECD,VFR,East Asia & Pacific,2012,197024,35.389352
New Zealand,NZL,High income: OECD,VFR,East Asia & Pacific,2013,228928,16.192951
New Zealand,NZL,High income: OECD,VFR,East Asia & Pacific,2014,264864,15.697512
Nicaragua,NIC,Lower middle income,TFN,Latin America & Caribbean,1995,1020,
Nicaragua,NIC,Lower middle income,TFN,Latin America & Caribbean,1996,1303,27.745098
Nicaragua,NIC,Lower middle income,TFN,Latin America & Caribbean,1997,944,-27.551804
Nicaragua,NIC,Lower middle income,TFN,Latin America & Caribbean,1998,1183,25.317797
Nicaragua,NIC,Lower middle income,TFN,Latin America & Caribbean,1999,981,-17.075232
Nicaragua,NIC,Lower middle income,TFN,Latin America & Caribbean,2000,1805,83.995923
Nicaragua,NIC,Lower middle income,TFN,Latin America & Caribbean,2001,916,-49.252078
Nicaragua,NIC,Lower middle income,TFN,Latin America & Caribbean,2002,716,-21.834061
Nicaragua,NIC,Lower middle income,TFN,Latin America & Caribbean,2003,1418,98.044693
Nicaragua,NIC,Lower middle income,TFN,Latin America & Caribbean,2004,438,-69.111425
Nicaragua,NIC,Lower middle income,TFN,Latin America & Caribbean,2005,522,19.178082
Nicaragua,NIC,Lower middle income,TFN,Latin America & Caribbean,2006,592,13.409962
Nicaragua,NIC,Lower middle income,TFN,Latin America & Caribbean,2007,392,-33.783784
Nicaragua,NIC,Lower middle income,TFN,Latin America & Caribbean,2008,220,-43.877551
Nicaragua,NIC,Lower middle income,TFN,Latin America & Caribbean,2009,641,191.363636
Nicaragua,NIC,Lower middle income,TFN,Latin America & Caribbean,2010,404,-36.973479
Nicaragua,NIC,Lower middle income,TFN,Latin America & Caribbean,2011,303,-25
Nicaragua,NIC,Lower middle income,TFN,Latin America & Caribbean,2012,354,16.831683
Nicaragua,NIC,Lower middle income,TFN,Latin America & Caribbean,2013,481,35.875706
Nicaragua,NIC,Lower middle income,TFN,Latin America & Caribbean,2014,1001,108.108108
Nigeria,NGA,Lower middle income,VFN,Sub-Saharan Africa,1995,11835,
Nigeria,NGA,Lower middle income,VFN,Sub-Saharan Africa,1996,13715,15.885087
Nigeria,NGA,Lower middle income,VFN,Sub-Saharan Africa,1997,14401,5.001823
Nigeria,NGA,Lower middle income,VFN,Sub-Saharan Africa,1998,15121,4.999653
Nigeria,NGA,Lower middle income,VFN,Sub-Saharan Africa,1999,15877,4.999669
Nigeria,NGA,Lower middle income,VFN,Sub-Saharan Africa,2000,16633,4.761605
Nigeria,NGA,Lower middle income,VFN,Sub-Saharan Africa,2001,19544,17.501353
Nigeria,NGA,Lower middle income,VFN,Sub-Saharan Africa,2002,22964,17.498977
Nigeria,NGA,Lower middle income,VFN,Sub-Saharan Africa,2003,26983,17.501306
Nigeria,NGA,Lower middle income,VFN,Sub-Saharan Africa,2004,31705,17.499907
Nigeria,NGA,Lower middle income,VFN,Sub-Saharan Africa,2005,33290,4.999211
Nigeria,NGA,Lower middle income,VFN,Sub-Saharan Africa,2006,38254,14.911385
Nigeria,NGA,Lower middle income,VFN,Sub-Saharan Africa,2007,65679,71.691849
Nigeria,NGA,Lower middle income,VFN,Sub-Saharan Africa,2008,72984,11.122277
Nigeria,NGA,Lower middle income,VFN,Sub-Saharan Africa,2009,75904,4.000877
Nigeria,NGA,Lower middle income,VFN,Sub-Saharan Africa,2010,76143,0.314871
Nigeria,NGA,Lower middle income,VFN,Sub-Saharan Africa,2011,241280,216.877454
Nigeria,NGA,Lower middle income,VFN,Sub-Saharan Africa,2012,227694,-5.630802
Nigeria,NGA,Lower middle income,VFN,Sub-Saharan Africa,2013,113779,-50.029865
Northern Mariana Islands,MNP,High income: nonOECD,VFN,East Asia & Pacific,1995,2633,
Northern Mariana Islands,MNP,High income: nonOECD,VFN,East Asia & Pacific,1996,2479,-5.848842
Northern Mariana Islands,MNP,High income: nonOECD,VFN,East Asia & Pacific,1997,2731,10.165389
Northern Mariana Islands,MNP,High income: nonOECD,VFN,East Asia & Pacific,1998,2815,3.075796
Northern Mariana Islands,MNP,High income: nonOECD,VFN,East Asia & Pacific,1999,1828,-35.062167
Northern Mariana Islands,MNP,High income: nonOECD,VFN,East Asia & Pacific,2000,1698,-7.111597
Northern Mariana Islands,MNP,High income: nonOECD,VFN,East Asia & Pacific,2001,2101,23.733804
Northern Mariana Islands,MNP,High income: nonOECD,VFN,East Asia & Pacific,2002,10470,398.334127
Northern Mariana Islands,MNP,High income: nonOECD,VFN,East Asia & Pacific,2003,15213,45.30086
Northern Mariana Islands,MNP,High income: nonOECD,VFN,East Asia & Pacific,2004,32463,113.389864
Northern Mariana Islands,MNP,High income: nonOECD,VFN,East Asia & Pacific,2005,32920,1.407757
Northern Mariana Islands,MNP,High income: nonOECD,VFN,East Asia & Pacific,2006,37994,15.413123
Northern Mariana Islands,MNP,High income: nonOECD,VFN,East Asia & Pacific,2007,39447,3.824288
Northern Mariana Islands,MNP,High income: nonOECD,VFN,East Asia & Pacific,2008,26407,-33.057013
Northern Mariana Islands,MNP,High income: nonOECD,VFN,East Asia & Pacific,2009,29528,11.818836
Northern Mariana Islands,MNP,High income: nonOECD,VFN,East Asia & Pacific,2010,41623,40.961122
Northern Mariana Islands,MNP,High income: nonOECD,VFN,East Asia & Pacific,2011,54186,30.182832
Northern Mariana Islands,MNP,High income: nonOECD,VFN,East Asia & Pacific,2012,85966,58.649836
Northern Mariana Islands,MNP,High income: nonOECD,VFN,East Asia & Pacific,2013,116967,36.061931
Northern Mariana Islands,MNP,High income: nonOECD,VFN,East Asia & Pacific,2014,170121,45.443587
Pakistan,PAK,Lower middle income,TFN,South Asia,1995,9105,
Pakistan,PAK,Lower middle income,TFN,South Asia,1996,9104,-0.010983
Pakistan,PAK,Lower middle income,TFN,South Asia,1997,9019,-0.933656
Pakistan,PAK,Lower middle income,TFN,South Asia,1998,10747,19.159552
Pakistan,PAK,Lower middle income,TFN,South Asia,1999,7957,-25.960733
Pakistan,PAK,Lower middle income,TFN,South Asia,2000,6191,-22.194294
Pakistan,PAK,Lower middle income,TFN,South Asia,2001,5704,-7.866257
Pakistan,PAK,Lower middle income,TFN,South Asia,2002,8896,55.960729
Pakistan,PAK,Lower middle income,TFN,South Asia,2003,10324,16.052158
Pakistan,PAK,Lower middle income,TFN,South Asia,2004,17176,66.369624
Pakistan,PAK,Lower middle income,TFN,South Asia,2005,29601,72.339311
Pakistan,PAK,Lower middle income,TFN,South Asia,2006,37137,25.458599
Pakistan,PAK,Lower middle income,TFN,South Asia,2007,30406,-18.124781
Pakistan,PAK,Lower middle income,TFN,South Asia,2008,30078,-1.078734
Pakistan,PAK,Lower middle income,TFN,South Asia,2009,29996,-0.272625
Pakistan,PAK,Lower middle income,TFN,South Asia,2010,27887,-7.030937
Pakistan,PAK,Lower middle income,TFN,South Asia,2011,42708,53.146627
Pakistan,PAK,Lower middle income,TFN,South Asia,2012,39017,-8.642409
Palau,PLW,Upper middle income,TFR,East Asia & Pacific,1998,907,
Palau,PLW,Upper middle income,TFR,East Asia & Pacific,1999,868,-4.29989
Palau,PLW,Upper middle income,TFR,East Asia & Pacific,2000,889,2.419355
Palau,PLW,Upper middle income,TFR,East Asia & Pacific,2001,867,-2.474691
Palau,PLW,Upper middle income,TFR,East Asia & Pacific,2002,873,0.692042
Palau,PLW,Upper middle income,TFR,East Asia & Pacific,2003,250,-71.363116
Palau,PLW,Upper middle income,TFR,East Asia & Pacific,2004,333,33.2
Palau,PLW,Upper middle income,TFR,East Asia & Pacific,2005,336,0.900901
Palau,PLW,Upper middle income,TFR,East Asia & Pacific,2006,386,14.880952
Palau,PLW,Upper middle income,TFR,East Asia & Pacific,2007,464,20.207254
Palau,PLW,Upper middle income,TFR,East Asia & Pacific,2008,439,-5.387931
Palau,PLW,Upper middle income,TFR,East Asia & Pacific,2009,534,21.640091
Palau,PLW,Upper middle income,TFR,East Asia & Pacific,2010,725,35.76779
Palau,PLW,Upper middle income,TFR,East Asia & Pacific,2011,1699,134.344828
Palau,PLW,Upper middle income,TFR,East Asia & Pacific,2012,4471,163.154797
Palau,PLW,Upper middle income,TFR,East Asia & Pacific,2013,8804,96.913442
Palau,PLW,Upper middle income,TFR,East Asia & Pacific,2014,39383,347.330759
Panama,PAN,Upper middle income,VFR,Latin America & Caribbean,2011,6661,
Panama,PAN,Upper middle income,VFR,Latin America & Caribbean,2012,7714,15.808437
Panama,PAN,Upper middle income,VFR,Latin America & Caribbean,2013,6905,-10.487425
Panama,PAN,Upper middle income,VFR,Latin America & Caribbean,2014,9325,35.047067
Papua New Guinea,PNG,Lower middle income,VFR,East Asia & Pacific,2009,6492,
Papua New Guinea,PNG,Lower middle income,VFR,East Asia & Pacific,2010,7435,14.52557
Papua New Guinea,PNG,Lower middle income,VFR,East Asia & Pacific,2011,7063,-5.003362
Papua New Guinea,PNG,Lower middle income,VFR,East Asia & Pacific,2012,7736,9.528529
Papua New Guinea,PNG,Lower middle income,VFR,East Asia & Pacific,2013,7866,1.680455
Paraguay,PRY,Upper middle income,TFN,Latin America & Caribbean,2004,550,
Paraguay,PRY,Upper middle income,TFN,Latin America & Caribbean,2005,598,8.727273
Paraguay,PRY,Upper middle income,TFN,Latin America & Caribbean,2006,413,-30.936455
Paraguay,PRY,Upper middle income,TFN,Latin America & Caribbean,2007,172,-58.353511
Paraguay,PRY,Upper middle income,TFN,Latin America & Caribbean,2008,146,-15.116279
Paraguay,PRY,Upper middle income,TFN,Latin America & Caribbean,2009,218,49.315068
Paraguay,PRY,Upper middle income,TFN,Latin America & Caribbean,2010,193,-11.46789
Paraguay,PRY,Upper middle income,TFN,Latin America & Caribbean,2011,363,88.082902
Paraguay,PRY,Upper middle income,TFN,Latin America & Caribbean,2012,741,104.132231
Paraguay,PRY,Upper middle income,TFN,Latin America & Caribbean,2013,813,9.716599
Paraguay,PRY,Upper middle income,TFN,Latin America & Caribbean,2014,922,13.407134
Peru,PER,Upper middle income,TFR,Latin America & Caribbean,1995,3241,
Peru,PER,Upper middle income,TFR,Latin America & Caribbean,1996,3493,7.775378
Peru,PER,Upper middle income,TFR,Latin America & Caribbean,1997,3298,-5.582594
Peru,PER,Upper middle income,TFR,Latin America & Caribbean,1998,2128,-35.476046
Peru,PER,Upper middle income,TFR,Latin America & Caribbean,1999,2280,7.142857
Peru,PER,Upper middle income,TFR,Latin America & Caribbean,2000,3854,69.035088
Peru,PER,Upper middle income,TFR,Latin America & Caribbean,2001,2786,-27.711469
Peru,PER,Upper middle income,TFR,Latin America & Caribbean,2002,4042,45.082556
Peru,PER,Upper middle income,TFR,Latin America & Caribbean,2003,4316,6.778822
Peru,PER,Upper middle income,TFR,Latin America & Caribbean,2004,4968,15.10658
Peru,PER,Upper middle income,TFR,Latin America & Caribbean,2005,5279,6.260064
Peru,PER,Upper middle income,TFR,Latin America & Caribbean,2006,7839,48.494033
Peru,PER,Upper middle income,TFR,Latin America & Caribbean,2007,7465,-4.771017
Peru,PER,Upper middle income,TFR,Latin America & Caribbean,2008,8043,7.7428
Peru,PER,Upper middle income,TFR,Latin America & Caribbean,2009,9257,15.09387
Peru,PER,Upper middle income,TFR,Latin America & Caribbean,2010,9484,2.452198
Peru,PER,Upper middle income,TFR,Latin America & Caribbean,2011,11896,25.432307
Peru,PER,Upper middle income,TFR,Latin America & Caribbean,2012,12180,2.387357
Peru,PER,Upper middle income,TFR,Latin America & Caribbean,2013,12864,5.615764
Peru,PER,Upper middle income,TFR,Latin America & Caribbean,2014,16607,29.096704
Philippines,PHL,Lower middle income,TFR,East Asia & Pacific,1995,8606,
Philippines,PHL,Lower middle income,TFR,East Asia & Pacific,1996,15757,83.093191
Philippines,PHL,Lower middle income,TFR,East Asia & Pacific,1997,19093,21.171543
Philippines,PHL,Lower middle income,TFR,East Asia & Pacific,1998,24252,27.020374
Philippines,PHL,Lower middle income,TFR,East Asia & Pacific,1999,21220,-12.502062
Philippines,PHL,Lower middle income,TFR,East Asia & Pacific,2000,14724,-30.61263
Philippines,PHL,Lower middle income,TFR,East Asia & Pacific,2001,18937,28.613149
Philippines,PHL,Lower middle income,TFR,East Asia & Pacific,2002,27803,46.818398
Philippines,PHL,Lower middle income,TFR,East Asia & Pacific,2003,32039,15.235766
Philippines,PHL,Lower middle income,TFR,East Asia & Pacific,2004,39581,23.540061
Philippines,PHL,Lower middle income,TFR,East Asia & Pacific,2005,107456,171.483793
Philippines,PHL,Lower middle income,TFR,East Asia & Pacific,2006,133585,24.315999
Philippines,PHL,Lower middle income,TFR,East Asia & Pacific,2007,157601,17.978066
Philippines,PHL,Lower middle income,TFR,East Asia & Pacific,2008,163689,3.86292
Philippines,PHL,Lower middle income,TFR,East Asia & Pacific,2009,155019,-5.29663
Philippines,PHL,Lower middle income,TFR,East Asia & Pacific,2010,187446,20.918081
Philippines,PHL,Lower middle income,TFR,East Asia & Pacific,2011,243137,29.710423
Philippines,PHL,Lower middle income,TFR,East Asia & Pacific,2012,250883,3.185858
Philippines,PHL,Lower middle income,TFR,East Asia & Pacific,2013,426352,69.94057
Philippines,PHL,Lower middle income,TFR,East Asia & Pacific,2014,394951,-7.365041
Poland,POL,High income: OECD,VFN,Europe & Central Asia,1995,5084,
Poland,POL,High income: OECD,VFN,Europe & Central Asia,1996,5754,13.1786
Poland,POL,High income: OECD,VFN,Europe & Central Asia,1997,6504,13.034411
Poland,POL,High income: OECD,VFN,Europe & Central Asia,1998,5857,-9.947724
Poland,POL,High income: OECD,VFN,Europe & Central Asia,1999,5432,-7.256275
Poland,POL,High income: OECD,VFN,Europe & Central Asia,2000,4953,-8.818115
Poland,POL,High income: OECD,VFN,Europe & Central Asia,2001,4965,0.242277
Poland,POL,High income: OECD,VFN,Europe & Central Asia,2002,6445,29.808661
Poland,POL,High income: OECD,VFN,Europe & Central Asia,2003,5077,-21.225756
Poland,POL,High income: OECD,VFN,Europe & Central Asia,2004,7660,50.876502
Poland,POL,High income: OECD,VFN,Europe & Central Asia,2005,11345,48.10705
Poland,POL,High income: OECD,VFN,Europe & Central Asia,2006,15133,33.389158
Poland,POL,High income: OECD,VFN,Europe & Central Asia,2007,18313,21.013679
Poland,POL,High income: OECD,VFN,Europe & Central Asia,2008,20000,9.212035
Poland,POL,High income: OECD,VFN,Europe & Central Asia,2009,25000,25
Poland,POL,High income: OECD,VFN,Europe & Central Asia,2010,35000,40
Poland,POL,High income: OECD,VFN,Europe & Central Asia,2011,40000,14.285714
Poland,POL,High income: OECD,VFN,Europe & Central Asia,2012,40000,0
Poland,POL,High income: OECD,VFN,Europe & Central Asia,2013,45000,12.5
Portugal,PRT,High income: OECD,TCER,Europe & Central Asia,1999,7609,
Portugal,PRT,High income: OECD,TCER,Europe & Central Asia,2000,8330,9.475621
Portugal,PRT,High income: OECD,TCER,Europe & Central Asia,2001,9963,19.603842
Portugal,PRT,High income: OECD,TCER,Europe & Central Asia,2004,16120,61.798655
Portugal,PRT,High income: OECD,TCER,Europe & Central Asia,2005,16971,5.279156
Portugal,PRT,High income: OECD,TCER,Europe & Central Asia,2006,22102,30.233928
Portugal,PRT,High income: OECD,TCER,Europe & Central Asia,2007,23529,6.456429
Portugal,PRT,High income: OECD,TCER,Europe & Central Asia,2008,23152,-1.602278
Portugal,PRT,High income: OECD,TCER,Europe & Central Asia,2009,21929,-5.282481
Portugal,PRT,High income: OECD,TCER,Europe & Central Asia,2010,29424,34.178485
Portugal,PRT,High income: OECD,TCER,Europe & Central Asia,2011,37587,27.742659
Portugal,PRT,High income: OECD,TCER,Europe & Central Asia,2012,51932,38.164791
Portugal,PRT,High income: OECD,TCER,Europe & Central Asia,2013,73639,41.798891
Portugal,PRT,High income: OECD,TCER,Europe & Central Asia,2014,109456,48.638629
Puerto Rico,PRI,High income: nonOECD,THSR,Latin America & Caribbean,1995,40,
Puerto Rico,PRI,High income: nonOECD,THSR,Latin America & Caribbean,1996,114,185
Puerto Rico,PRI,High income: nonOECD,THSR,Latin America & Caribbean,1997,419,267.54386
Puerto Rico,PRI,High income: nonOECD,THSR,Latin America & Caribbean,1998,415,-0.954654
Puerto Rico,PRI,High income: nonOECD,THSR,Latin America & Caribbean,1999,115,-72.289157
Puerto Rico,PRI,High income: nonOECD,THSR,Latin America & Caribbean,2000,116,0.869565
Puerto Rico,PRI,High income: nonOECD,THSR,Latin America & Caribbean,2001,252,117.241379
Puerto Rico,PRI,High income: nonOECD,THSR,Latin America & Caribbean,2002,193,-23.412698
Puerto Rico,PRI,High income: nonOECD,THSR,Latin America & Caribbean,2003,278,44.041451
Puerto Rico,PRI,High income: nonOECD,THSR,Latin America & Caribbean,2004,188,-32.374101
Puerto Rico,PRI,High income: nonOECD,THSR,Latin America & Caribbean,2005,146,-22.340426
Puerto Rico,PRI,High income: nonOECD,THSR,Latin America & Caribbean,2006,235,60.958904
Puerto Rico,PRI,High income: nonOECD,THSR,Latin America & Caribbean,2007,133,-43.404255
Puerto Rico,PRI,High income: nonOECD,THSR,Latin America & Caribbean,2008,429,222.556391
Puerto Rico,PRI,High income: nonOECD,THSR,Latin America & Caribbean,2009,448,4.428904
Puerto Rico,PRI,High income: nonOECD,THSR,Latin America & Caribbean,2010,514,14.732143
Puerto Rico,PRI,High income: nonOECD,THSR,Latin America & Caribbean,2011,636,23.735409
Puerto Rico,PRI,High income: nonOECD,THSR,Latin America & Caribbean,2012,687,8.018868
Puerto Rico,PRI,High income: nonOECD,THSR,Latin America & Caribbean,2013,826,20.232897
Puerto Rico,PRI,High income: nonOECD,THSR,Latin America & Caribbean,2014,884,7.021792
Romania,ROU,Upper middle income,VFR,Europe & Central Asia,1995,9410,
Romania,ROU,Upper middle income,VFR,Europe & Central Asia,1996,9836,4.527099
Romania,ROU,Upper middle income,VFR,Europe & Central Asia,1997,9592,-2.480683
Romania,ROU,Upper middle income,VFR,Europe & Central Asia,1998,11828,23.311093
Romania,ROU,Upper middle income,VFR,Europe & Central Asia,1999,8420,-28.812986
Romania,ROU,Upper middle income,VFR,Europe & Central Asia,2000,9457,12.315914
Romania,ROU,Upper middle income,VFR,Europe & Central Asia,2001,8055,-14.824997
Romania,ROU,Upper middle income,VFR,Europe & Central Asia,2002,7854,-2.495345
Romania,ROU,Upper middle income,VFR,Europe & Central Asia,2003,6807,-13.330787
Romania,ROU,Upper middle income,VFR,Europe & Central Asia,2004,8708,27.927134
Romania,ROU,Upper middle income,VFR,Europe & Central Asia,2005,10310,18.396876
Romania,ROU,Upper middle income,VFR,Europe & Central Asia,2006,11402,10.591659
Romania,ROU,Upper middle income,VFR,Europe & Central Asia,2007,16822,47.53552
Romania,ROU,Upper middle income,VFR,Europe & Central Asia,2008,26182,55.641422
Romania,ROU,Upper middle income,VFR,Europe & Central Asia,2009,19681,-24.830036
Romania,ROU,Upper middle income,VFR,Europe & Central Asia,2010,17796,-9.577765
Romania,ROU,Upper middle income,VFR,Europe & Central Asia,2011,18570,4.349292
Romania,ROU,Upper middle income,VFR,Europe & Central Asia,2012,19991,7.652127
Romania,ROU,Upper middle income,VFR,Europe & Central Asia,2013,21502,7.558401
Russian Federation,RUS,High income: nonOECD,VFN,Europe & Central Asia,1995,390470,
Russian Federation,RUS,High income: nonOECD,VFN,Europe & Central Asia,1996,349449,-10.505545
Russian Federation,RUS,High income: nonOECD,VFN,Europe & Central Asia,1997,449032,28.497148
Russian Federation,RUS,High income: nonOECD,VFN,Europe & Central Asia,1998,464238,3.386396
Russian Federation,RUS,High income: nonOECD,VFN,Europe & Central Asia,1999,445924,-3.944959
Russian Federation,RUS,High income: nonOECD,VFN,Europe & Central Asia,2000,493800,10.736359
Russian Federation,RUS,High income: nonOECD,VFN,Europe & Central Asia,2001,461175,-6.606926
Russian Federation,RUS,High income: nonOECD,VFN,Europe & Central Asia,2002,725825,57.386025
Russian Federation,RUS,High income: nonOECD,VFN,Europe & Central Asia,2003,679608,-6.367513
Russian Federation,RUS,High income: nonOECD,VFN,Europe & Central Asia,2004,813142,19.64868
Russian Federation,RUS,High income: nonOECD,VFN,Europe & Central Asia,2005,798661,-1.78087
Russian Federation,RUS,High income: nonOECD,VFN,Europe & Central Asia,2006,765336,-4.172609
Russian Federation,RUS,High income: nonOECD,VFN,Europe & Central Asia,2007,765120,-0.028223
Russian Federation,RUS,High income: nonOECD,VFN,Europe & Central Asia,2008,815469,6.580536
Russian Federation,RUS,High income: nonOECD,VFN,Europe & Central Asia,2009,718581,-11.881261
Russian Federation,RUS,High income: nonOECD,VFN,Europe & Central Asia,2010,747640,4.043942
Russian Federation,RUS,High income: nonOECD,VFN,Europe & Central Asia,2011,845588,13.100958
Russian Federation,RUS,High income: nonOECD,VFN,Europe & Central Asia,2012,978988,15.776004
Russian Federation,RUS,High income: nonOECD,VFN,Europe & Central Asia,2013,1071515,9.451291
Russian Federation,RUS,High income: nonOECD,VFN,Europe & Central Asia,2014,1125098,5.000677
Rwanda,RWA,Low income,VFN,Sub-Saharan Africa,2007,2161,
Rwanda,RWA,Low income,VFN,Sub-Saharan Africa,2008,2507,16.011106
Rwanda,RWA,Low income,VFN,Sub-Saharan Africa,2009,2965,18.268847
Rwanda,RWA,Low income,VFN,Sub-Saharan Africa,2010,4062,36.998314
Rwanda,RWA,Low income,VFN,Sub-Saharan Africa,2011,4533,11.595273
Rwanda,RWA,Low income,VFN,Sub-Saharan Africa,2012,4077,-10.059563
Rwanda,RWA,Low income,VFN,Sub-Saharan Africa,2013,5831,43.02183
Samoa,WSM,Lower middle income,VFR,East Asia & Pacific,2006,752,
Samoa,WSM,Lower middle income,VFR,East Asia & Pacific,2007,822,9.308511
Samoa,WSM,Lower middle income,VFR,East Asia & Pacific,2008,720,-12.408759
Samoa,WSM,Lower middle income,VFR,East Asia & Pacific,2009,1193,65.694444
Samoa,WSM,Lower middle income,VFR,East Asia & Pacific,2010,1356,13.663034
Samoa,WSM,Lower middle income,VFR,East Asia & Pacific,2011,1512,11.504425
Samoa,WSM,Lower middle income,VFR,East Asia & Pacific,2012,1671,10.515873
Samoa,WSM,Lower middle income,VFR,East Asia & Pacific,2013,1520,-9.036505
Samoa,WSM,Lower middle income,VFR,East Asia & Pacific,2014,2009,32.171053
San Marino,SMR,High income: nonOECD,VFN,Europe & Central Asia,2005,37566,
San Marino,SMR,High income: nonOECD,VFN,Europe & Central Asia,2006,25788,-31.352819
San Marino,SMR,High income: nonOECD,VFN,Europe & Central Asia,2007,17422,-32.441446
San Marino,SMR,High income: nonOECD,VFN,Europe & Central Asia,2008,9665,-44.524165
San Marino,SMR,High income: nonOECD,VFN,Europe & Central Asia,2009,9041,-6.456286
San Marino,SMR,High income: nonOECD,VFN,Europe & Central Asia,2010,10189,12.69771
San Marino,SMR,High income: nonOECD,VFN,Europe & Central Asia,2011,12206,19.795858
San Marino,SMR,High income: nonOECD,VFN,Europe & Central Asia,2012,14363,17.671637
San Marino,SMR,High income: nonOECD,VFN,Europe & Central Asia,2013,13828,-3.724849
Saudi Arabia,SAU,High income: nonOECD,TFN,Middle East & North Africa,2000,9842,
Saudi Arabia,SAU,High income: nonOECD,TFN,Middle East & North Africa,2001,9522,-3.251372
Saudi Arabia,SAU,High income: nonOECD,TFN,Middle East & North Africa,2002,11552,21.319051
Saudi Arabia,SAU,High income: nonOECD,TFN,Middle East & North Africa,2003,15136,31.024931
Saudi Arabia,SAU,High income: nonOECD,TFN,Middle East & North Africa,2004,21398,41.371564
Saudi Arabia,SAU,High income: nonOECD,TFN,Middle East & North Africa,2005,22837,6.724928
